inflected form,base form,number,gender,group,case,concat form
пелеханки,пелеханка,2,f,anim,A,пелеханка2A
пелеханками,пелеханка,2,f,anim,I,пелеханка2I
пелеханках,пелеханка,2,f,anim,L,пелеханка2L
пелеханки,пелеханка,2,f,anim,V,пелеханка2V
жидик,жидик,1,m,anim,N,жидик1N
жидика,жидик,1,m,anim,G,жидик1G
жидикові,жидик,1,m,anim,D,жидик1D
жидику,жидик,1,m,anim,D,жидик1D
жидика,жидик,1,m,anim,A,жидик1A
жидиком,жидик,1,m,anim,I,жидик1I
жидикові,жидик,1,m,anim,L,жидик1L
жидику,жидик,1,m,anim,L,жидик1L
жидику,жидик,1,m,anim,V,жидик1V
безінвентарність,безінвентарність,1,f,inanim,N,безінвентарність1N
безінвентарності,безінвентарність,1,f,inanim,G,безінвентарність1G
безінвентарности,безінвентарність,1,f,inanim,G,безінвентарність1G
безінвентарності,безінвентарність,1,f,inanim,D,безінвентарність1D
безінвентарність,безінвентарність,1,f,inanim,A,безінвентарність1A
безінвентарністю,безінвентарність,1,f,inanim,I,безінвентарність1I
безінвентарності,безінвентарність,1,f,inanim,L,безінвентарність1L
безінвентарносте,безінвентарність,1,f,inanim,V,безінвентарність1V
ексгендиректор,ексгендиректор,1,m,anim,N,ексгендиректор1N
ексгендиректора,ексгендиректор,1,m,anim,G,ексгендиректор1G
ексгендиректорові,ексгендиректор,1,m,anim,D,ексгендиректор1D
ексгендиректору,ексгендиректор,1,m,anim,D,ексгендиректор1D
ексгендиректора,ексгендиректор,1,m,anim,A,ексгендиректор1A
ексгендиректором,ексгендиректор,1,m,anim,I,ексгендиректор1I
ексгендиректорі,ексгендиректор,1,m,anim,L,ексгендиректор1L
ексгендиректорові,ексгендиректор,1,m,anim,L,ексгендиректор1L
ексгендиректору,ексгендиректор,1,m,anim,L,ексгендиректор1L
ексгендиректоре,ексгендиректор,1,m,anim,V,ексгендиректор1V
ексгендиректори,ексгендиректор,2,m,anim,N,ексгендиректор2N
ексгендиректорів,ексгендиректор,2,m,anim,G,ексгендиректор2G
ексгендиректорам,ексгендиректор,2,m,anim,D,ексгендиректор2D
ексгендиректорів,ексгендиректор,2,m,anim,A,ексгендиректор2A
ексгендиректори,ексгендиректор,2,m,anim,A,ексгендиректор2A
ексгендиректорами,ексгендиректор,2,m,anim,I,ексгендиректор2I
ексгендиректорах,ексгендиректор,2,m,anim,L,ексгендиректор2L
ексгендиректори,ексгендиректор,2,m,anim,V,ексгендиректор2V
цапура,цапура,1,m,anim,N,цапура1N
цапури,цапура,1,m,anim,G,цапура1G
цапурі,цапура,1,m,anim,D,цапура1D
цапуру,цапура,1,m,anim,A,цапура1A
цапурою,цапура,1,m,anim,I,цапура1I
цапурі,цапура,1,m,anim,L,цапура1L
цапуро,цапура,1,m,anim,V,цапура1V
цапура,цапура,1,f,anim,N,цапура1N
цапури,цапура,1,f,anim,G,цапура1G
цапурі,цапура,1,f,anim,D,цапура1D
цапуру,цапура,1,f,anim,A,цапура1A
цапурою,цапура,1,f,anim,I,цапура1I
цапурі,цапура,1,f,anim,L,цапура1L
цапуро,цапура,1,f,anim,V,цапура1V
цапури,цапура,2,f,anim,N,цапура2N
цапур,цапура,2,f,anim,G,цапура2G
цапурам,цапура,2,f,anim,D,цапура2D
цапур,цапура,2,f,anim,A,цапура2A
цапури,цапура,2,f,anim,A,цапура2A
цапурами,цапура,2,f,anim,I,цапура2I
цапурах,цапура,2,f,anim,L,цапура2L
цапури,цапура,2,f,anim,V,цапура2V
техред,техред,1,m,anim,N,техред1N
техреда,техред,1,m,anim,G,техред1G
техредові,техред,1,m,anim,D,техред1D
техреду,техред,1,m,anim,D,техред1D
техреда,техред,1,m,anim,A,техред1A
техредом,техред,1,m,anim,I,техред1I
техреді,техред,1,m,anim,L,техред1L
техредові,техред,1,m,anim,L,техред1L
техреду,техред,1,m,anim,L,техред1L
техреде,техред,1,m,anim,V,техред1V
техреди,техред,2,m,anim,N,техред2N
техредів,техред,2,m,anim,G,техред2G
техредам,техред,2,m,anim,D,техред2D
техредів,техред,2,m,anim,A,техред2A
техреди,техред,2,m,anim,A,техред2A
техредами,техред,2,m,anim,I,техред2I
техредах,техред,2,m,anim,L,техред2L
техреди,техред,2,m,anim,V,техред2V
чарка,чарка,1,f,inanim,N,чарка1N
чарки,чарка,1,f,inanim,G,чарка1G
чарці,чарка,1,f,inanim,D,чарка1D
чарку,чарка,1,f,inanim,A,чарка1A
чаркою,чарка,1,f,inanim,I,чарка1I
чарці,чарка,1,f,inanim,L,чарка1L
чарко,чарка,1,f,inanim,V,чарка1V
чарки,чарка,2,f,inanim,N,чарка2N
чарок,чарка,2,f,inanim,G,чарка2G
чаркам,чарка,2,f,inanim,D,чарка2D
чарки,чарка,2,f,inanim,A,чарка2A
чарками,чарка,2,f,inanim,I,чарка2I
чарках,чарка,2,f,inanim,L,чарка2L
чарки,чарка,2,f,inanim,V,чарка2V
ваготонія,ваготонія,1,f,inanim,N,ваготонія1N
ваготонії,ваготонія,1,f,inanim,G,ваготонія1G
ваготонії,ваготонія,1,f,inanim,D,ваготонія1D
ваготонію,ваготонія,1,f,inanim,A,ваготонія1A
ваготонією,ваготонія,1,f,inanim,I,ваготонія1I
ваготонії,ваготонія,1,f,inanim,L,ваготонія1L
ваготоніє,ваготонія,1,f,inanim,V,ваготонія1V
сектантство,сектантство,1,n,inanim,N,сектантство1N
сектантства,сектантство,1,n,inanim,G,сектантство1G
сектантству,сектантство,1,n,inanim,D,сектантство1D
сектантство,сектантство,1,n,inanim,A,сектантство1A
сектантством,сектантство,1,n,inanim,I,сектантство1I
сектантстві,сектантство,1,n,inanim,L,сектантство1L
сектантству,сектантство,1,n,inanim,L,сектантство1L
сектантство,сектантство,1,n,inanim,V,сектантство1V
інгумація,інгумація,1,f,inanim,N,інгумація1N
інгумації,інгумація,1,f,inanim,G,інгумація1G
інгумації,інгумація,1,f,inanim,D,інгумація1D
інгумацію,інгумація,1,f,inanim,A,інгумація1A
інгумацією,інгумація,1,f,inanim,I,інгумація1I
інгумації,інгумація,1,f,inanim,L,інгумація1L
інгумаціє,інгумація,1,f,inanim,V,інгумація1V
інгумації,інгумація,2,f,inanim,N,інгумація2N
інгумацій,інгумація,2,f,inanim,G,інгумація2G
інгумаціям,інгумація,2,f,inanim,D,інгумація2D
інгумації,інгумація,2,f,inanim,A,інгумація2A
інгумаціями,інгумація,2,f,inanim,I,інгумація2I
інгумаціях,інгумація,2,f,inanim,L,інгумація2L
інгумації,інгумація,2,f,inanim,V,інгумація2V
вуглеволокно,вуглеволокно,1,n,inanim,N,вуглеволокно1N
вуглеволокна,вуглеволокно,1,n,inanim,G,вуглеволокно1G
вуглеволокну,вуглеволокно,1,n,inanim,D,вуглеволокно1D
вуглеволокно,вуглеволокно,1,n,inanim,A,вуглеволокно1A
вуглеволокном,вуглеволокно,1,n,inanim,I,вуглеволокно1I
вуглеволокні,вуглеволокно,1,n,inanim,L,вуглеволокно1L
вуглеволокну,вуглеволокно,1,n,inanim,L,вуглеволокно1L
вуглеволокно,вуглеволокно,1,n,inanim,V,вуглеволокно1V
мергелювання,мергелювання,1,n,inanim,N,мергелювання1N
мергелювання,мергелювання,1,n,inanim,G,мергелювання1G
