inflected form,base form,number,gender,group,case,concat form
плодознімання,плодознімання,2,n,inanim,V,плодознімання2V
собачниця,собачниця,1,f,anim,N,собачниця1N
собачниці,собачниця,1,f,anim,G,собачниця1G
собачниці,собачниця,1,f,anim,D,собачниця1D
собачницю,собачниця,1,f,anim,A,собачниця1A
собачницею,собачниця,1,f,anim,I,собачниця1I
собачниці,собачниця,1,f,anim,L,собачниця1L
собачнице,собачниця,1,f,anim,V,собачниця1V
собачниці,собачниця,2,f,anim,N,собачниця2N
собачниць,собачниця,2,f,anim,G,собачниця2G
собачницям,собачниця,2,f,anim,D,собачниця2D
собачниць,собачниця,2,f,anim,A,собачниця2A
собачниці,собачниця,2,f,anim,A,собачниця2A
собачницями,собачниця,2,f,anim,I,собачниця2I
собачницях,собачниця,2,f,anim,L,собачниця2L
собачниці,собачниця,2,f,anim,V,собачниця2V
тантал,тантал,1,m,inanim,N,тантал1N
танталу,тантал,1,m,inanim,G,тантал1G
танталові,тантал,1,m,inanim,D,тантал1D
танталу,тантал,1,m,inanim,D,тантал1D
тантал,тантал,1,m,inanim,A,тантал1A
танталом,тантал,1,m,inanim,I,тантал1I
танталі,тантал,1,m,inanim,L,тантал1L
танталові,тантал,1,m,inanim,L,тантал1L
танталу,тантал,1,m,inanim,L,тантал1L
тантале,тантал,1,m,inanim,V,тантал1V
тантали,тантал,2,m,inanim,N,тантал2N
танталів,тантал,2,m,inanim,G,тантал2G
танталам,тантал,2,m,inanim,D,тантал2D
тантали,тантал,2,m,inanim,A,тантал2A
танталами,тантал,2,m,inanim,I,тантал2I
танталах,тантал,2,m,inanim,L,тантал2L
тантали,тантал,2,m,inanim,V,тантал2V
трубконіс,трубконіс,1,m,anim,N,трубконіс1N
трубконоса,трубконіс,1,m,anim,G,трубконіс1G
трубконосові,трубконіс,1,m,anim,D,трубконіс1D
трубконосу,трубконіс,1,m,anim,D,трубконіс1D
трубконоса,трубконіс,1,m,anim,A,трубконіс1A
трубконосом,трубконіс,1,m,anim,I,трубконіс1I
трубконосі,трубконіс,1,m,anim,L,трубконіс1L
трубконосові,трубконіс,1,m,anim,L,трубконіс1L
трубконосу,трубконіс,1,m,anim,L,трубконіс1L
трубконосе,трубконіс,1,m,anim,V,трубконіс1V
трубконоси,трубконіс,2,m,anim,N,трубконіс2N
трубконосів,трубконіс,2,m,anim,G,трубконіс2G
трубконосам,трубконіс,2,m,anim,D,трубконіс2D
трубконоси,трубконіс,2,m,anim,A,трубконіс2A
трубконосів,трубконіс,2,m,anim,A,трубконіс2A
трубконосами,трубконіс,2,m,anim,I,трубконіс2I
трубконосах,трубконіс,2,m,anim,L,трубконіс2L
трубконоси,трубконіс,2,m,anim,V,трубконіс2V
енергоавдитор,енергоавдитор,1,m,anim,N,енергоавдитор1N
енергоавдитора,енергоавдитор,1,m,anim,G,енергоавдитор1G
енергоавдиторові,енергоавдитор,1,m,anim,D,енергоавдитор1D
енергоавдитору,енергоавдитор,1,m,anim,D,енергоавдитор1D
енергоавдитора,енергоавдитор,1,m,anim,A,енергоавдитор1A
енергоавдитором,енергоавдитор,1,m,anim,I,енергоавдитор1I
енергоавдиторі,енергоавдитор,1,m,anim,L,енергоавдитор1L
енергоавдиторові,енергоавдитор,1,m,anim,L,енергоавдитор1L
енергоавдитору,енергоавдитор,1,m,anim,L,енергоавдитор1L
енергоавдиторе,енергоавдитор,1,m,anim,V,енергоавдитор1V
енергоавдитори,енергоавдитор,2,m,anim,N,енергоавдитор2N
енергоавдиторів,енергоавдитор,2,m,anim,G,енергоавдитор2G
енергоавдиторам,енергоавдитор,2,m,anim,D,енергоавдитор2D
енергоавдиторів,енергоавдитор,2,m,anim,A,енергоавдитор2A
енергоавдитори,енергоавдитор,2,m,anim,A,енергоавдитор2A
енергоавдиторами,енергоавдитор,2,m,anim,I,енергоавдитор2I
енергоавдиторах,енергоавдитор,2,m,anim,L,енергоавдитор2L
енергоавдитори,енергоавдитор,2,m,anim,V,енергоавдитор2V
намелювання,намелювання,1,n,inanim,N,намелювання1N
намелювання,намелювання,1,n,inanim,G,намелювання1G
намелюванню,намелювання,1,n,inanim,D,намелювання1D
намелювання,намелювання,1,n,inanim,A,намелювання1A
намелюванням,намелювання,1,n,inanim,I,намелювання1I
намелюванні,намелювання,1,n,inanim,L,намелювання1L
намелюванню,намелювання,1,n,inanim,L,намелювання1L
намелювання,намелювання,1,n,inanim,V,намелювання1V
коштовність,коштовність,1,f,inanim,N,коштовність1N
коштовності,коштовність,1,f,inanim,G,коштовність1G
коштовности,коштовність,1,f,inanim,G,коштовність1G
коштовності,коштовність,1,f,inanim,D,коштовність1D
коштовність,коштовність,1,f,inanim,A,коштовність1A
коштовністю,коштовність,1,f,inanim,I,коштовність1I
коштовності,коштовність,1,f,inanim,L,коштовність1L
коштовносте,коштовність,1,f,inanim,V,коштовність1V
коштовності,коштовність,2,f,inanim,N,коштовність2N
